product_type,sku,price,availability,number_of_products_sold,revenue_generated,customer_demographics,stock_levels,lead_times,order_quantities,shipping_times,shipping_carriers,shipping_costs,supplier_name,location,latitude,longitude,lead_time,production_volumes,manufacturing_lead_time,manufacturing_costs,inspection_results,defect_rates,transportation_modes,routes,costs,net_profit,date
cosmetics,SKU2538,30.3783162835058,60,400,10936.193862062,Female,67,4,11,4,Carrier B,4.95508261784222,Supplier 1,New York,40.7128,-74.006,4,199,22,75.7454944230312,Pass,3.71303984502392,Road,Route B,161.126007492835,10699.32236014613,2024-11-19
skincare,SKU2539,93.4110352534361,93,355,7546.57564461356,Female,38,24,76,4,Carrier B,2.30052685589267,Supplier 5,Chicago,41.8781,-87.6298,3,733,29,59.6742442521993,Pass,4.2998512885428,Sea,Route C,811.88302680949,6675.018373551871,2024-11-20
cosmetics,SKU2540,28.2562472000907,77,420,10680.8614416343,Unknown,0,6,96,7,Carrier A,10.6073248594513,Supplier 5,Houston,29.7604,-95.3698,27,926,12,82.8968795268207,Pass,0.513852801246534,Air,Route C,526.0402894,10071.92427270748,2024-11-21
cosmetics,SKU2541,29.0233888005062,21,890,23247.7344292055,Unknown,40,13,35,10,Carrier A,8.25809954049319,Supplier 3,Los Angeles,34.0522,-118.2437,2,209,18,83.0345452573928,Pass,0.000467969,Road,Route A,360.544629846888,22804.15525410122,2024-11-22
cosmetics,SKU2542,29.1701040070862,58,920,24152.8461178674,Male,44,29,16,10,Carrier C,3.89060379350633,Supplier 5,Miami,25.7617,-80.1918,30,778,3,91.02867048,Pending,0.366331845110811,Sea,Route B,773.099276201715,23288.71817118569,2024-11-23
haircare,SKU2543,57.2948188247793,85,891,2491.74113849609,Unknown,87,5,53,6,Carrier A,4.18735620769202,Supplier 3,New York,40.7128,-74.006,4,741,22,36.047938902813,Pass,4.62058401893054,Rail,Route C,671.795874321198,1783.897325272079,2024-11-24
haircare,SKU2544,80.0514099481887,69,55,9838.40160507745,Female,97,13,42,4,Carrier A,1.12634376674056,Supplier 4,Miami,25.7617,-80.1918,29,369,1,71.0803180101192,Pending,4.2359267111768,Air,Route C,912.596423239888,8854.724863827443,2024-11-25
cosmetics,SKU2545,37.90377183,10,85,2899.63854504148,Non-binary,97,25,73,6,Carrier A,14.697871587493,Supplier 4,Miami,25.7617,-80.1918,29,237,23,79.6793338682692,Fail,3.63356120765043,Road,Route B,323.928720218972,2496.030490954239,2024-11-26
cosmetics,SKU2546,32.7325413347487,6,40,1178.37148805095,Male,87,10,45,3,Carrier C,12.592254597573,Supplier 1,Chicago,41.8781,-87.6298,4,787,18,84.0507041584056,Pass,2.58506898582986,Road,Route A,945.77084071516,148.5499431773842,2024-11-27
haircare,SKU2547,37.8343743897581,13,71,6638.1746972865,Non-binary,78,3,13,7,Carrier B,6.51837930739512,Supplier 2,Chicago,41.8781,-87.6298,17,163,24,56.6038268787886,Fail,2.63359937281937,Road,Route B,677.681395556842,5903.88947485087,2024-11-28
haircare,SKU2548,82.4980934403351,65,645,5842.71588586648,Female,80,23,32,6,Carrier C,14.2452579111172,Supplier 2,Miami,25.7617,-80.1918,30,742,21,16.2094182309777,Fail,1.49252794919592,Road,Route A,505.390657006642,5321.11581062886,2024-11-29
haircare,SKU2549,49.3391689079552,20,886,6959.6729714065,Non-binary,12,25,34,3,Carrier A,10.4796791481616,Supplier 5,Miami,25.7617,-80.1918,7,606,23,41.2491114630738,Fail,4.21376525984081,Road,Route A,147.818181446922,6770.605678496505,2024-11-30
cosmetics,SKU2550,28.8468015065048,57,671,17420.5834297783,Unknown,70,27,99,1,Carrier A,11.5204754987893,Supplier 2,Chicago,41.8781,-87.6298,18,939,8,76.0881361386587,Pass,4.14884791541892,Road,Route B,788.65851648377,16555.83677715587,2024-12-01
haircare,SKU2551,20.7749895407459,46,761,5995.166718,Male,8,13,94,10,Carrier A,10.5193769982323,Supplier 4,Miami,25.7617,-80.1918,26,799,19,30.5554904277086,Pending,3.86712353600378,Sea,Route A,872.561468857313,5092.049758714978,2024-12-02
haircare,SKU2552,10.804943423865,8,627,3584.91314014625,Male,62,27,83,5,Carrier B,11.59588364736,Supplier 1,Chicago,41.8781,-87.6298,22,888,22,69.4169317163224,Pass,1.64633535235736,Rail,Route C,828.626150407234,2686.870058022694,2024-12-03
haircare,SKU2553,52.43377987,10,684,9461.58457,Unknown,98,12,36,10,Carrier C,3.39314499389807,Supplier 4,Miami,25.7617,-80.1918,28,449,28,14.6630729526676,Pending,3.85317633213871,Sea,Route B,762.099484825563,8684.82201222177,2024-12-04
haircare,SKU2554,15.1020432480815,73,485,7858.64488095753,Unknown,22,4,60,2,Carrier C,8.87357196548717,Supplier 3,Los Angeles,34.0522,-118.2437,17,246,25,53.6328908083564,Pending,0.130840691689668,Sea,Route C,972.470053961276,6832.541936187898,2024-12-05
cosmetics,SKU2555,29.0956541966572,67,472,12359.8339027399,Male,53,10,88,7,Carrier B,12.8912678554384,Supplier 5,Miami,25.7617,-80.1918,29,434,4,92.62879615,Pass,4.29974449259193,Road,Route A,864.192515520845,11403.01259106905,2024-12-06
haircare,SKU2556,94.3995847036458,11,146,1338.0046276617,Male,46,26,90,7,Carrier C,1.27359617558081,Supplier 5,New York,40.7128,-74.006,23,631,26,48.6951453061095,Pass,2.23123994657086,Road,Route A,935.091121264199,354.2183610913914,2024-12-07
skincare,SKU2557,87.9022318567252,12,360,3566.19857662637,Male,38,3,78,4,Carrier B,2.72820134743957,Supplier 2,Chicago,41.8781,-87.6298,4,925,23,88.7127773787044,Fail,2.2067212327143,Sea,Route B,757.430934329674,2720.054864917992,2024-12-08
haircare,SKU2558,47.9482266970797,10,713,2758.80327974514,Female,86,17,89,6,Carrier B,4.43895733525524,Supplier 3,Chicago,41.8781,-87.6298,27,653,16,66.8973503116598,Pass,3.34538923693697,Air,Route B,838.186443426989,1853.719486006491,2024-12-09
haircare,SKU2559,98.6515054807695,25,475,1100.39128580647,Female,25,9,32,1,Carrier C,5.12617375418747,Supplier 2,Los Angeles,34.0522,-118.2437,19,961,17,96.26436245,Pass,3.22874680155265,Road,Route A,360.242393569685,643.884529786785,2024-12-10
cosmetics,SKU2560,36.8900525579696,49,625,20750.6545638579,Female,0,29,18,2,Carrier C,3.557854132,Supplier 2,Chicago,41.8781,-87.6298,26,506,28,83.8764958858264,Fail,1.32987033028183,Road,Route B,702.009253220472,19964.7688147516,2024-12-11
skincare,SKU2561,63.3280483459724,49,892,7108.983852,Non-binary,13,1,42,6,Carrier B,9.74062545903492,Supplier 2,Miami,25.7617,-80.1918,7,443,23,94.4910397769272,Fail,4.71639302257048,Air,Route A,284.984907837921,6729.507904385152,2024-12-12
haircare,SKU2563,48.4570903076393,11,906,5581.03100934356,Male,73,9,59,4,Carrier B,3.21339781199028,Supplier 2,Los Angeles,34.0522,-118.2437,3,620,26,77.0661009292058,Pass,2.62994507148092,Air,Route B,621.33075812581,4882.634150288544,2024-12-13
haircare,SKU2564,42.7100574287578,62,677,8990.36303468498,Female,64,21,33,4,Carrier C,13.6815665506152,Supplier 5,Houston,29.7604,-95.3698,8,690,8,91.1945005339102,Pass,2.80690399085173,Road,Route C,804.618076341381,8094.55045780969,2024-12-14
cosmetics,SKU2565,24.3411245864997,36,443,9704.806373,Male,68,20,97,10,Carrier C,10.7304834416626,Supplier 2,Miami,25.7617,-80.1918,11,949,20,92.13186697,Fail,2.77158981711811,Rail,Route B,174.482000635157,9438.192505394842,2024-12-15
cosmetics,SKU2566,20.2949298506851,39,535,9772.00872310489,Unknown,66,25,33,9,Carrier C,4.44482245205174,Supplier 3,Houston,29.7604,-95.3698,16,759,19,88.5447374709268,Pending,2.4289370408913,Air,Route C,263.153533096299,9420.310452537664,2024-12-16
skincare,SKU2567,74.3967853608184,53,968,4352.22045020897,Non-binary,5,30,28,10,Carrier C,6.0533508663564,Supplier 3,New York,40.7128,-74.006,20,804,7,58.7527245629249,Pass,4.72593526838912,Air,Route A,183.670644582588,4109.797081063457,2024-12-17
skincare,SKU2568,17.8587663224619,90,209,5101.62232607636,Non-binary,49,2,48,7,Carrier C,11.3709978804417,Supplier 4,Miami,25.7617,-80.1918,29,870,29,63.9279034855513,Fail,3.97055309002031,Road,Route A,670.760169034122,4366.934253556687,2024-12-18
haircare,SKU2569,23.7757259561573,78,33,2593.37296953915,Unknown,57,19,70,7,Carrier A,12.0727410299867,Supplier 2,New York,40.7128,-74.006,23,235,12,50.05887156,Pending,0.539790881276945,Air,Route A,171.551871457164,2371.762226521986,2024-12-19
haircare,SKU2570,22.1492316972802,56,449,6706.00690674389,Male,52,28,34,1,Carrier A,3.4701063158832,Supplier 3,New York,40.7128,-74.006,23,138,1,23.1074696656092,Pending,4.64773642162415,Road,Route A,183.966017468476,6498.933419609804,2024-12-20
cosmetics,SKU2571,29.5633476649696,1,970,25808.8025115185,Non-binary,90,16,34,5,Carrier C,14.1120651770322,Supplier 2,New York,40.7128,-74.006,9,419,24,81.3970623798033,Pending,1.06519157105576,Rail,Route B,337.75058628384,25389.65486285486,2024-12-21
skincare,SKU2572,54.8995497842504,56,963,8671.28814335839,Female,0,27,36,3,Carrier C,11.9938071458601,Supplier 1,New York,40.7128,-74.006,10,386,30,97.97034072,Pass,3.74577676771042,Rail,Route C,343.211378152893,8230.106424485497,2024-12-22
haircare,SKU2573,15.5648309971307,4,468,7808.97394052034,Male,85,16,41,3,Carrier C,12.9954021198739,Supplier 5,Los Angeles,34.0522,-118.2437,23,978,28,80.8467396159055,Fail,1.01936654616057,Sea,Route B,601.753262488181,7126.373938416254,2024-12-23
haircare,SKU2574,87.4760830560178,30,284,6494.61847682944,Non-binary,17,21,20,6,Carrier B,3.01402329748619,Supplier 5,Houston,29.7604,-95.3698,6,562,17,77.2748636278092,Fail,4.80093007811179,Road,Route B,128.96772389286,6288.375889308771,2024-12-24
cosmetics,SKU2575,39.20941918,12,155,5469.7139753781,Unknown,15,13,78,4,Carrier A,3.00714013098736,Supplier 2,Chicago,41.8781,-87.6298,3,990,23,89.254136634669,Pending,3.95560885168654,Rail,Route A,653.810227203219,4726.649611540212,2024-12-25
cosmetics,SKU2576,36.2874408043233,35,244,7968.722001,Male,1,3,42,8,Carrier B,5.27516381915514,Supplier 5,New York,40.7128,-74.006,20,761,6,84.3769983622808,Pending,4.59359086057429,Road,Route B,470.537349503521,7413.807653134199,2024-12-26
haircare,SKU2577,69.1840244118331,77,270,7985.3667769506,Non-binary,12,10,28,4,Carrier A,1.90504987474962,Supplier 5,Chicago,41.8781,-87.6298,8,451,26,25.265367503054,Pass,4.75492410055829,Air,Route C,260.858681535234,7699.242727912312,2024-12-27
haircare,SKU2578,8.61819855693533,52,698,5377.68189091977,Unknown,44,22,25,8,Carrier A,2.27494257598079,Supplier 1,Chicago,41.8781,-87.6298,6,104,24,30.209644147842,Pass,0.422121921344998,Air,Route B,688.011664545039,4659.460582226889,2024-12-28
haircare,SKU2579,63.89701366,31,109,3022.75034359621,Male,79,18,20,4,Carrier C,3.00490017727912,Supplier 5,New York,40.7128,-74.006,25,335,22,10.5689880588385,Pass,2.16694427912473,Road,Route C,396.706565920951,2615.47478961642,2024-12-29
haircare,SKU2580,71.3288509142674,87,941,2756.57153536005,Female,71,6,84,3,Carrier C,10.9740162575892,Supplier 5,Miami,25.7617,-80.1918,8,335,5,70.6132378808519,Pass,3.24050168514154,Road,Route A,844.740481997667,1841.217815481531,2024-12-30
skincare,SKU2581,25.4170704817383,68,437,2488.60814051223,Male,42,6,83,5,Carrier B,1.42322408297678,Supplier 3,Chicago,41.8781,-87.6298,14,925,25,83.068980270079,Pending,4.01228052063115,Air,Route A,990.4892394,1415.049920842151,2024-12-31
haircare,SKU2582,8.98658697714525,52,917,7994.45076585035,Female,71,18,78,5,Carrier B,2.1654269391604,Supplier 5,Miami,25.7617,-80.1918,8,600,20,34.2020216078253,Pass,1.20735872207201,Road,Route B,801.125995918471,7159.122748324054,2025-01-01
skincare,SKU2583,39.5463090973477,80,501,3060.8846677028,Male,53,6,96,10,Carrier C,14.2185695065995,Supplier 2,Houston,29.7604,-95.3698,11,204,7,18.2665359679844,Pass,4.57302429694644,Air,Route C,768.691005385186,2273.927126349629,2025-01-02
skincare,SKU2584,14.3664518729839,7,444,5739.78037172677,Unknown,73,6,64,10,Carrier C,2.17119354341281,Supplier 5,Chicago,41.8781,-87.6298,10,306,22,40.2154361039726,Pending,1.10488164549067,Sea,Route A,419.638108627097,5279.9268269957,2025-01-03
cosmetics,SKU2585,28.1679044809508,22,752,19064.0377527075,Female,96,22,34,1,Carrier A,8.52447318376602,Supplier 2,Los Angeles,34.0522,-118.2437,26,338,26,81.8246924251935,Pass,4.33088200770343,Sea,Route A,581.1451216,18401.06793868231,2025-01-04
haircare,SKU2586,29.1548169872621,93,689,6216.49809305455,Female,30,28,86,8,Carrier A,9.99602469167839,Supplier 5,Houston,29.7604,-95.3698,23,930,22,50.5788724699958,Pass,2.563562898,Sea,Route B,147.413198963658,6018.506021620896,2025-01-05
haircare,SKU2587,33.0694528395421,75,162,8894.39410334074,Male,75,13,43,8,Carrier C,14.4203091920141,Supplier 2,Houston,29.7604,-95.3698,10,928,27,33.7691848888909,Pass,2.57711085935094,Road,Route C,754.601710914255,8106.023207537593,2025-01-06
skincare,SKU2588,55.3471823970349,56,176,8809.72651073557,Non-binary,8,14,21,8,Carrier A,13.597238050763,Supplier 5,Miami,25.7617,-80.1918,11,151,12,40.5759434810526,Fail,1.87002807740995,Air,Route A,707.536268938808,8061.61429831571,2025-01-07
haircare,SKU2589,69.4472291227862,97,498,5059.68464642373,Female,100,21,97,10,Carrier B,7.16955874061242,Supplier 2,New York,40.7128,-74.006,1,207,5,91.6799301414318,Pass,0.517526157093452,Rail,Route A,342.416808027324,4625.587908254974,2025-01-08
skincare,SKU2590,61.3132393826675,58,974,1138.2962566125,Male,72,7,30,4,Carrier A,14.190296858431,Supplier 5,Los Angeles,34.0522,-118.2437,15,456,2,40.1351817600645,Pass,1.73545031559769,Rail,Route C,580.722787904313,517.4382869481225,2025-01-09
cosmetics,SKU2591,23.5019818184213,93,315,6662.81184552246,Unknown,47,13,38,9,Carrier C,7.05172224717085,Supplier 1,Los Angeles,34.0522,-118.2437,5,132,4,88.3585584009228,Pass,2.13368357491236,Air,Route B,711.382472,5863.070815121538,2025-01-10
cosmetics,SKU2592,31.4027045948167,64,407,11502.8106930813,Male,17,15,60,10,Carrier A,10.3788620165888,Supplier 3,Miami,25.7617,-80.1918,14,121,17,90.4867224614127,Fail,2.39510528276485,Air,Route B,431.1046727,10981.21929791989,2025-01-11
skincare,SKU2593,88.4830787303268,12,673,6019.88283188255,Male,93,12,32,3,Carrier C,4.6345129900547,Supplier 3,Miami,25.7617,-80.1918,23,406,25,40.3784151068236,Pass,3.69547645205066,Air,Route A,753.047270506735,5226.457146268991,2025-01-12
cosmetics,SKU2594,37.5940912691381,7,774,26188.04398,Female,95,21,42,7,Carrier A,9.9130233624536,Supplier 3,Houston,29.7604,-95.3698,26,110,25,88.7722476496973,Pending,1.76035055232529,Air,Route A,817.041332411318,25282.23039993898,2025-01-13
haircare,SKU2595,87.6440941252804,55,680,2386.68159225775,Non-binary,86,27,17,6,Carrier B,8.53464522452131,Supplier 3,Miami,25.7617,-80.1918,25,738,8,63.5568462636638,Pass,2.03296430156993,Air,Route B,301.183049776059,2021.941696218027,2025-01-14
cosmetics,SKU2596,34.3454713159128,62,663,20493.9427342052,Unknown,10,1,51,9,Carrier B,9.49563459855943,Supplier 1,New York,40.7128,-74.006,28,541,20,84.2572046215881,Pass,4.53049301161059,Rail,Route B,371.128709831671,20038.55681975194,2025-01-15
haircare,SKU2597,63.3680007059757,90,907,2643.864569,Female,61,28,86,4,Carrier C,10.5571168186712,Supplier 1,Houston,29.7604,-95.3698,20,661,5,16.1855381415159,Fail,3.76283647316797,Sea,Route A,461.406628719518,2166.272402138966,2025-01-16
haircare,SKU2598,54.748024525188,73,670,7754.71582627074,Female,83,25,78,4,Carrier C,3.42837420142992,Supplier 5,Houston,29.7604,-95.3698,8,297,17,77.7375603507086,Pass,0.114278847518957,Air,Route C,312.110329548984,7364.867936371047,2025-01-17
skincare,SKU2599,35.3167315329439,98,467,4051.788519,Female,18,3,50,6,Carrier C,5.21767921365926,Supplier 1,Houston,29.7604,-95.3698,17,628,20,50.1875010626674,Pass,4.06044378861518,Road,Route C,798.04679622055,3203.554221716783,2025-01-18
haircare,SKU2600,49.6419603431915,77,371,7389.05890043308,Unknown,99,18,83,8,Carrier A,11.3073794169573,Supplier 3,Los Angeles,34.0522,-118.2437,4,143,4,46.4957012569186,Pending,4.94971962175179,Sea,Route A,614.658457307144,6727.904741869018,2025-01-19
cosmetics,SKU2601,30.8040044595705,55,554,15358.8766235418,Non-binary,89,26,72,3,Carrier A,3.29353580778955,Supplier 4,Miami,25.7617,-80.1918,30,284,21,80.1861685325913,Pending,4.44209810499621,Rail,Route A,442.092553543752,14836.59790146546,2025-01-20
haircare,SKU2602,24.0732426018844,36,647,4670.74023031822,Unknown,73,22,23,8,Carrier A,5.81936194206531,Supplier 5,Houston,29.7604,-95.3698,18,488,18,24.1586734565143,Fail,4.17977949748044,Air,Route A,114.455680873631,4532.125875988075,2025-01-21
skincare,SKU2603,34.9259853757894,89,856,7345.31070036999,Unknown,1,27,97,8,Carrier B,10.33070168,Supplier 2,New York,40.7128,-74.006,27,650,18,81.797720508631,Pass,3.14586873668633,Road,Route A,393.284024900331,6870.228954961028,2025-01-22
haircare,SKU2604,80.1839262981626,24,259,3041.83464698344,Non-binary,12,2,71,7,Carrier C,14.1271137926834,Supplier 3,Chicago,41.8781,-87.6298,27,606,28,84.6115420565309,Pending,1.3909606108263,Rail,Route B,852.851777230044,2104.371327696865,2025-01-23
haircare,SKU2605,91.999882748142,44,212,8157.583403175,Unknown,45,4,84,7,Carrier A,2.05420289519389,Supplier 3,Houston,29.7604,-95.3698,19,541,18,60.4002286574856,Pending,3.27215305690048,Sea,Route C,769.160392761043,7328.022781756472,2025-01-24
cosmetics,SKU2606,34.6975303970607,17,454,14177.410920239,Male,52,18,55,5,Carrier B,8.23185118726938,Supplier 3,Miami,25.7617,-80.1918,3,595,16,91.2079170805231,Pass,3.47796235437932,Sea,Route C,160.641174216076,13925.5618289424,2025-01-25
cosmetics,SKU2607,39.2930936341225,2,99,3501.01464280032,Unknown,97,28,76,2,Carrier C,2.14667474932855,Supplier 1,Chicago,41.8781,-87.6298,9,604,11,81.9329482318651,Fail,1.40779080515335,Road,Route C,821.300819088699,2597.780875479756,2025-01-26
cosmetics,SKU2608,31.0538701810561,13,864,24147.4894527892,Female,28,28,62,2,Carrier B,6.30784731332156,Supplier 2,Los Angeles,34.0522,-118.2437,7,236,8,87.2591073772928,Pass,1.27664812204219,Air,Route B,261.149255439511,23799.08108997239,2025-01-27
haircare,SKU2609,69.4566610218052,31,843,5342.06323343005,Unknown,35,25,61,10,Carrier C,3.45541105722283,Supplier 5,Los Angeles,34.0522,-118.2437,2,378,29,81.6977907506609,Pending,1.98461929546135,Road,Route A,988.3483184,4272.017124279389,2025-01-28
skincare,SKU2610,35.694471658302,93,482,6376.14370880067,Female,70,26,16,8,Carrier A,10.0921379160991,Supplier 3,Chicago,41.8781,-87.6298,9,263,12,10.2954628259393,Pass,3.20573484516767,Road,Route C,881.692205660276,5484.156040314454,2025-01-29
cosmetics,SKU2611,31.1069589027276,28,687,19233.43269,Unknown,93,13,90,6,Carrier B,11.6096557273657,Supplier 2,Miami,25.7617,-80.1918,24,642,18,77.3069734910096,Fail,1.46531134641186,Rail,Route C,921.934455573425,18234.19126093557,2025-01-30
haircare,SKU2612,35.9400561960755,60,766,7284.81991546504,Female,16,15,93,8,Carrier B,4.46280489182437,Supplier 4,Miami,25.7617,-80.1918,25,951,22,88.385417768796,Fail,4.15698090433427,Road,Route B,792.5053561,6403.929141596244,2025-01-31
skincare,SKU2613,42.4429244443496,27,194,4903.27239796263,Female,47,2,63,3,Carrier B,10.9804200867384,Supplier 1,Los Angeles,34.0522,-118.2437,6,122,18,40.4409954909449,Pass,4.49618700927091,Road,Route A,739.699125479666,4123.132276992019,2025-02-01
haircare,SKU2614,62.31674864,15,715,2820.45863567827,Female,76,10,20,1,Carrier C,7.25546512999351,Supplier 3,Houston,29.7604,-95.3698,28,810,29,75.3896059185052,Pass,1.47550162439624,Sea,Route A,319.993586752392,2425.075443007373,2025-02-02
cosmetics,SKU2615,29.5720663767308,95,488,12988.0515526601,Non-binary,23,2,34,6,Carrier C,4.97012042544698,Supplier 2,New York,40.7128,-74.006,16,606,8,89.8055625188897,Pass,4.82986868063755,Rail,Route A,627.758573641297,12270.48741649991,2025-02-03
cosmetics,SKU2616,31.332259547538,79,737,20782.687757882,Unknown,53,30,68,2,Carrier B,8.32762336161428,Supplier 2,Miami,25.7617,-80.1918,2,785,16,94.0582568082282,Pending,2.36673989336607,Air,Route C,726.7823685,19961.84713257377,2025-02-04
skincare,SKU2617,45.152323209951,33,540,3708.61944002805,Unknown,94,29,97,9,Carrier C,6.31510201349351,Supplier 3,Houston,29.7604,-95.3698,29,609,30,79.7413444528964,Pass,0.504541688229469,Sea,Route B,359.277682746763,3269.600412828391,2025-02-05
haircare,SKU2618,99.5855941915067,20,760,7740.25876430667,Male,90,21,75,8,Carrier B,4.21994756377345,Supplier 2,New York,40.7128,-74.006,16,669,17,20.12741113,Fail,0.275196968647868,Road,Route C,948.390582756466,6771.740770420204,2025-02-06
skincare,SKU2619,5.99689590829472,42,427,8147.46437953848,Male,84,12,36,5,Carrier A,11.5958271458197,Supplier 2,Los Angeles,34.0522,-118.2437,3,807,2,75.5122686914746,Pass,1.69337257149657,Air,Route B,952.345268133074,7119.606842713932,2025-02-07
